@RELATION tsla_45

@ATTRIBUTE sma_9 REAL
@ATTRIBUTE sma_22 REAL
@ATTRIBUTE sma_55 REAL
@ATTRIBUTE sma_200 REAL
@ATTRIBUTE MACD_12_26_9 REAL
@ATTRIBUTE MACD_20_80_2 REAL
@ATTRIBUTE MACD_40_80_2 REAL
@ATTRIBUTE MACD_1_68_2 REAL
@ATTRIBUTE MACD_21_81_2 REAL
@ATTRIBUTE rsi_7 REAL
@ATTRIBUTE rsi_14 REAL
@ATTRIBUTE rsi_21 REAL
@ATTRIBUTE rsi_44 REAL
@ATTRIBUTE cci_44 REAL
@ATTRIBUTE adx_44 REAL
@ATTRIBUTE wma_22 REAL
@ATTRIBUTE wma_220 REAL
@ATTRIBUTE vwap REAL
@ATTRIBUTE ema_9 REAL
@ATTRIBUTE ema_22 REAL
@ATTRIBUTE ema_55 REAL
@ATTRIBUTE ema_200 REAL
@ATTRIBUTE trix_10 REAL
@ATTRIBUTE trix_40 REAL
@ATTRIBUTE class {1,0}

@DATA
566.840344,569.0226,567.492682,560.510952,-0.322361,2.405507,2.020474,2.846084,2.466042,58.922011,53.674889,53.47538,53.800526,-4.307117,12.186392,567.967599,561.894393,729.274481,567.675965,568.102229,566.937185,566.920694,-0.032109,0.024946,1
566.797089,568.798082,567.510925,560.515816,-0.429666,2.20915,1.933093,-0.111391,2.275672,40.675621,44.368632,47.175547,50.790416,-46.893553,12.050863,567.716364,561.944214,729.206295,567.367452,567.931027,566.908478,566.91286,-0.029519,0.024411,1
566.899744,568.587255,567.561647,560.528066,-0.429339,2.100992,1.873706,0.859551,2.168077,46.990394,47.642476,49.282469,51.720307,-48.422604,11.856219,567.571314,562.002984,729.112627,567.319961,567.861372,566.91639,566.915021,-0.027111,0.023859,1
566.762789,568.301791,567.565553,560.513375,-0.579659,1.863122,1.769407,-1.057774,1.938202,37.959922,42.412882,45.559698,49.836826,-99.557168,11.592455,567.275126,562.044013,729.03153,566.892189,567.628305,566.854415,566.897768,-0.026909,0.023253,1
566.671133,567.990091,567.562138,560.495475,-0.741966,1.603611,1.65507,-1.649631,1.68738,35.402164,40.833141,44.403763,49.233631,-100.210303,11.339841,566.948014,562.079216,728.92476,566.421751,567.359757,566.771757,566.874308,-0.028452,0.022588,1
566.637333,567.650345,567.55016,560.475509,-0.872896,1.360035,1.543312,-1.750575,1.450989,34.762474,40.447419,44.123504,49.088427,-125.882795,11.182891,566.634685,562.112955,728.836997,566.014761,567.101239,566.68658,566.849556,-0.030809,0.021873,0
566.144189,567.243427,567.5211,560.456117,-1.123086,1.002562,1.390194,-3.617684,1.106731,27.453455,35.778864,40.657615,47.250964,-164.301289,11.046367,566.17915,562.128771,728.761979,565.294149,566.693453,566.533906,566.805399,-0.035313,0.021075,0
565.646411,566.837745,567.486369,560.449118,-1.235444,0.747429,1.267865,-2.650272,0.858037,34.529,39.162597,42.775492,48.143797,-135.672656,10.86836,565.836243,562.152649,728.719008,564.895319,566.39837,566.418409,566.770519,-0.039453,0.020228,1
565.076356,566.390473,567.423678,560.446881,-1.292643,0.535352,1.157908,-2.369539,0.649532,36.209923,39.963821,43.276863,48.355148,-112.360808,10.649109,565.546874,562.178362,728.664429,564.618255,566.147207,566.314538,566.738076,-0.042577,0.019346,1
564.709,566.106309,567.411453,560.448275,-1.141005,0.507657,1.109377,-0.088886,0.614695,51.611561,47.933477,48.413198,50.589321,-76.165863,10.468609,565.494485,562.224625,728.590983,564.852204,566.115972,566.295733,566.728622,-0.042203,0.018485,1
564.520844,565.880855,567.39424,560.438975,-1.11673,0.386927,1.030546,-1.395237,0.492768,44.367145,44.212389,45.839977,49.298635,-105.242047,10.233173,565.349589,562.258488,728.544088,564.769763,565.970235,566.229457,566.70585,-0.041121,0.017619,1
564.217511,565.687673,567.416967,560.435895,-1.088175,0.276661,0.955206,-1.393636,0.380874,44.156953,44.103537,45.764361,49.260494,-75.174824,10.12817,565.220819,562.291823,728.456198,564.695811,565.833693,566.164119,566.682906,-0.03954,0.01675,1
564.331167,565.670823,567.447771,560.420665,-0.909494,0.305975,0.927618,0.398469,0.40079,55.116878,50.046456,49.685756,51.008772,-73.575193,9.96485,565.265717,562.341321,728.344541,564.997449,565.865894,566.165543,566.678141,-0.035672,0.015921,1
564.225689,565.571764,567.457902,560.391954,-0.967606,0.146763,0.837953,-2.150633,0.24373,41.599997,42.957666,44.77297,48.531354,-101.108848,9.803665,565.084837,562.366839,728.260116,564.716099,565.668051,566.073585,566.64742,-0.033446,0.015076,1
564.186044,565.458459,567.479269,560.366605,-0.967064,0.036918,0.764342,-1.661729,0.133113,44.227689,44.376693,45.718174,48.957558,-75.263892,9.728097,564.95077,562.396153,728.17742,564.578879,565.525612,566.000599,566.621376,-0.031646,0.014231,0
564.581411,565.447727,567.508938,560.335548,-0.800861,0.076761,0.741863,0.270205,0.163756,54.54905,50.234386,49.700881,50.797738,-35.876773,9.709766,564.995252,562.442869,728.134824,564.857103,565.564254,565.999507,566.614895,-0.027988,0.01343,0
564.942333,565.453845,567.528725,560.311875,-0.615386,0.152536,0.734045,0.823911,0.229039,57.244631,51.853758,50.827561,51.332644,-29.197149,9.691852,565.090954,562.49469,728.086769,565.195343,565.649823,566.019106,566.614232,-0.022846,0.012681,0
565.236778,565.489986,567.608376,560.270269,-0.494033,0.19165,0.716555,0.422985,0.260602,54.752782,50.667647,50.039123,50.952253,-24.611217,9.73087,565.152359,562.542832,728.032157,565.388274,565.694186,566.024138,566.609713,-0.017614,0.011975,0
565.4415,565.6236,567.68314,560.320721,-0.276022,0.329453,0.734888,1.838601,0.385834,61.925875,54.857438,52.935547,52.320688,-20.689334,9.706182,565.338491,562.604046,727.916404,565.836719,565.862562,566.081508,566.61987,-0.011119,0.011338,0
565.528167,565.549509,567.668231,560.355921,-0.29436,0.280226,0.692945,-0.555322,0.335705,47.745666,47.736796,48.142555,49.98278,-32.877472,9.712695,565.303395,562.64313,727.803463,565.713375,565.806687,566.05074,566.605941,-0.006993,0.010714,1
565.953778,565.569986,567.684058,560.417278,-0.065219,0.448509,0.725718,2.384013,0.490756,60.617428,55.471086,53.635212,52.683373,34.181882,9.776519,565.536525,562.70935,727.730871,566.2168,566.017453,566.128589,566.622105,-0.001283,0.010167,1
566.274744,565.590541,567.729918,560.481644,0.18383,0.656777,0.776018,3.15212,0.684538,63.555792,57.405335,55.063269,53.420034,64.375856,9.922,565.842847,562.783122,727.641963,566.79198,566.284866,566.23445,566.646688,0.005721,0.009706,0
567.086889,565.672623,567.797305,560.547594,0.521031,0.966511,0.865285,4.815669,0.975108,69.081998,61.191365,57.910095,54.924481,109.250255,10.105885,566.30454,562.873088,727.569914,567.613584,566.686182,566.401077,566.68901,0.014708,0.009359,0
567.889244,565.90525,567.8866,560.620589,0.807298,1.262331,0.955519,5.017104,1.254019,70.089258,61.896514,58.446015,55.211971,93.406635,10.209293,566.789633,562.965977,727.449103,568.341107,567.08314,566.574295,566.734405,0.024281,0.009117,1
568.400356,566.061614,567.943691,560.691946,0.968041,1.472344,1.021672,4.210226,1.453297,65.368507,59.644323,56.971984,54.522151,100.966823,10.344207,567.195264,563.052571,727.389875,568.786886,567.386345,566.716999,566.77257,0.032465,0.008953,1
568.946656,566.347245,567.986711,560.764271,1.154343,1.717341,1.103373,4.957248,1.686352,68.549266,61.610674,58.415543,55.273048,135.247657,10.549513,567.665123,563.147165,727.3235,569.322509,567.741011,566.88657,566.819261,0.039928,0.008875,1
569.6409,566.704891,568.09886,560.841608,1.362392,1.996033,1.200561,5.729421,1.952055,71.681814,63.612615,59.900805,56.055089,130.967021,10.718578,568.192163,563.250167,727.242864,569.939647,568.146853,567.083772,566.874872,0.047101,0.008888,1
570.008622,567.002764,568.155002,560.920183,1.392747,2.133686,1.253913,4.137707,2.08572,60.892283,58.522709,56.603923,54.537015,120.866266,10.906214,568.560433,563.339631,727.155244,570.139718,568.389736,567.221494,566.915321,0.051644,0.00895,1
570.710844,567.417686,568.22522,561.00261,1.44852,2.292466,1.316351,4.600382,2.239556,63.460956,59.926658,57.602947,55.045846,119.788392,11.089587,568.954975,563.434268,727.101425,570.419774,568.663672,567.375726,566.961338,0.054673,0.009065,1
571.163011,567.826777,568.231584,561.08931,1.536337,2.4808,1.391,5.205009,2.421585,66.633523,61.686673,58.859724,55.688321,153.817302,11.364991,569.379525,563.535471,727.051058,570.795819,568.979874,567.551593,567.014459,0.057084,0.009238,1
571.785567,568.335218,568.279351,561.180389,1.778741,2.810166,1.51629,7.380399,2.73702,74.583701,66.63575,62.527921,57.640053,194.199207,11.691738,569.976822,563.658076,726.965508,571.575795,569.476902,567.80674,567.090889,0.061137,0.009508,1
572.232578,568.75045,568.314862,561.285504,1.966528,3.11024,1.636176,7.387283,3.025842,75.224093,67.068373,62.857243,57.820405,194.884138,12.019626,570.549681,563.782392,726.866439,572.245256,569.950485,568.060896,567.168822,0.065602,0.009864,1
572.6221,569.2194,568.363182,561.373397,2.077986,3.355993,1.741424,7.011776,3.264239,73.673571,66.394215,62.437097,57.636976,171.957639,12.270532,571.071981,563.904798,726.67912,572.747585,570.368434,568.300039,567.244325,0.069325,0.010286,1
572.894767,569.6114,568.384891,561.441205,2.003393,3.442709,1.795225,5.125865,3.353169,59.146328,59.691345,58.188665,55.750974,107.028386,12.317034,571.402816,564.011294,726.533986,572.802868,570.599353,568.468752,567.301834,0.070064,0.010726,1
572.886433,569.847127,568.390658,561.498155,1.791773,3.395859,1.803614,3.390652,3.315916,48.780811,54.166696,54.52383,54.045524,49.459196,12.196319,571.557477,564.102851,726.353622,572.520294,570.668105,568.573082,567.342512,0.066955,0.011143,1
572.348856,570.028005,568.314327,561.531259,1.300825,3.077044,1.717203,-0.416904,3.021422,33.224054,43.972576,47.237374,50.362023,27.06025,12.109239,571.359466,564.159744,726.194495,571.530236,570.398704,568.537258,567.344776,0.057579,0.011459,1
572.495556,570.402109,568.328855,561.581561,1.27551,3.119365,1.747954,4.14953,3.065523,53.86829,55.091165,54.976774,54.27537,88.31369,12.075887,571.553579,564.259272,726.05982,571.676248,570.560582,568.670223,567.393687,0.050202,0.011778,1
572.535556,570.671655,568.337993,561.636597,1.212399,3.123955,1.765699,3.679397,3.073873,52.444856,54.205801,54.335371,53.941268,97.730186,12.084524,571.68383,564.3555,725.952043,571.720999,570.677053,568.785572,567.438526,0.04388,0.012091,1
572.524922,570.928745,568.344231,561.686021,1.173411,3.142128,1.787364,3.868228,3.094706,53.627607,54.86222,54.801936,54.184871,90.316576,12.085604,571.817104,564.454588,725.855007,571.817659,570.809857,568.90767,567.485946,0.038743,0.012401,1
572.300878,571.225077,568.368147,561.743317,1.167385,3.184284,1.816754,4.217337,3.137917,55.597691,55.918981,55.5447,54.568472,109.66558,12.223488,571.969326,564.557371,725.655508,571.989987,570.972418,569.042371,567.537621,0.034971,0.012714,1
572.407622,571.600227,568.434671,561.819636,1.404989,3.440063,1.919025,7.206711,3.382443,66.553314,62.298968,60.170682,57.049682,150.825808,12.397278,572.374432,564.688558,725.495823,572.76875,571.399494,569.286708,567.620668,0.035439,0.013092,1
572.453867,572.052641,568.467818,561.889149,1.518441,3.607541,1.994473,6.307721,3.544543,62.636126,60.22762,58.750253,56.351613,109.195244,12.428228,572.685117,564.812493,725.36274,573.24962,571.727634,569.496936,567.695816,0.037222,0.013507,1
572.581344,572.322677,568.506576,561.950056,1.510108,3.67617,2.037934,5.152126,3.613815,57.211444,57.347916,56.771185,55.374799,87.756793,12.446025,572.869348,564.926583,725.207162,573.433956,571.940127,569.663878,567.760249,0.03829,0.013929,1
572.829567,572.528645,568.583376,562.009808,1.442711,3.689474,2.062616,4.471353,3.630835,54.276515,55.786604,55.697361,54.843626,108.584734,12.600476,572.982506,565.035043,725.073516,573.471965,572.08655,569.805311,567.818595,0.038065,0.014341,1
573.935267,572.829614,568.744673,562.082164,1.684362,3.967481,2.176913,8.126083,3.897123,67.743325,63.390954,61.175721,57.792217,141.160074,12.829362,573.41665,565.178074,724.87697,574.281832,572.559137,570.080882,567.915139,0.041023,0.01482,1
574.428033,573.077068,568.928682,562.15309,1.788594,4.145191,2.260427,7.08839,4.069706,63.231816,61.00794,59.540759,56.98556,127.637785,13.053047,573.752788,565.312756,724.652577,574.764505,572.918795,570.317107,568.002503,0.044345,0.015335,1
574.945811,573.349341,569.124864,562.219785,1.83909,4.282721,2.331927,6.751648,4.204757,62.453868,60.608419,59.269175,56.852736,133.557857,13.333983,574.055652,565.445405,724.383891,575.123604,573.235421,570.540068,568.087652,0.047165,0.015871,1
576.036278,573.829045,569.406605,562.323959,2.29313,4.779089,2.526941,11.856231,4.678305,76.049874,69.303941,65.856365,60.640764,148.933931,13.42265,574.809492,565.626644,723.918934,576.502583,573.999167,570.950012,568.226268,0.054912,0.016534,1
576.075989,573.857614,569.530798,562.37683,1.90623,4.57222,2.488455,2.791114,4.490472,45.241653,49.888541,51.499143,52.834748,22.868835,13.235091,574.740592,565.725499,723.360542,575.809407,573.915475,571.024536,568.274133,0.05491,0.017113,1
574.926533,573.6121,569.514889,562.397973,0.983248,3.849963,2.269133,-4.570455,3.815164,32.630268,39.892557,43.252625,47.603064,-120.278375,13.094793,574.017208,565.755758,723.065542,573.755265,573.187059,570.828614,568.246914,0.042472,0.017462,1
573.240733,573.087595,569.417362,562.394477,-0.192852,2.8129,1.929527,-9.815262,2.839394,26.415014,34.433029,38.484461,44.290359,-188.188845,13.060411,572.833626,565.735466,722.767622,571.004392,572.040437,570.44191,568.164865,0.018261,0.017495,1
571.835111,572.597627,569.35972,562.41096,-0.990863,1.998375,1.648749,-8.055014,2.068765,30.563298,36.96948,40.3743,45.357658,-152.730491,12.997522,571.827809,565.728784,721.973357,569.107654,571.125677,570.123295,568.098753,-0.008796,0.017285,1
571.369111,572.358277,569.406629,562.473551,-0.973852,1.832897,1.576805,-0.14149,1.906812,47.998852,48.153027,48.928401,50.413893,-5.467849,12.784749,571.552363,565.793365,721.754543,569.172123,570.978227,570.098534,568.112,-0.026715,0.017027,1
570.607189,572.164682,569.459065,562.534217,-0.850988,1.769619,1.537888,1.060843,1.841028,50.227322,49.646505,50.098533,51.135382,-2.773554,12.575436,571.405034,565.86861,721.548522,569.470498,570.950903,570.11873,568.137393,-0.036623,0.016752,1
569.790111,571.918527,569.471811,562.595975,-0.850527,1.616322,1.468072,-0.254073,1.690631,47.722431,48.056951,48.842117,50.33267,-36.335733,12.300139,571.15954,565.931425,721.360627,569.444699,570.810955,570.090971,568.149374,-0.04245,0.016437,1
568.669133,571.620673,569.42412,562.645014,-1.069444,1.274758,1.33239,-3.033811,1.362562,42.468985,44.726905,46.207278,48.637924,-78.029505,12.065421,570.68586,565.967881,721.262689,568.849999,570.433585,569.961694,568.132676,-0.048293,0.016028,1
566.793744,571.336582,569.406058,562.682514,-1.334964,0.876445,1.172842,-4.238489,0.980022,40.1276,43.238094,45.027086,47.873341,-89.184388,11.840794,570.122323,565.992062,721.13423,568.107999,569.973273,569.78949,568.102898,-0.05475,0.015513,1
566.091889,571.297945,569.398604,562.742875,-1.40174,0.634368,1.061472,-2.581431,0.743666,44.293533,45.543246,46.719202,48.849395,-66.277003,11.584664,569.720881,566.030422,720.95917,567.830399,569.69038,569.679866,568.089138,-0.058997,0.01494,1
566.343456,571.095332,569.446271,562.808143,-1.351706,0.49565,0.982956,-1.455193,0.604416,47.172451,47.120087,47.871206,49.511997,-100.772425,11.511016,569.416955,566.07834,720.761134,567.824879,569.526242,569.612828,568.086288,-0.060175,0.014341,1
566.509022,570.622195,569.390835,562.839553,-1.800607,-0.0732,0.756884,-7.541863,0.059719,35.091058,39.903733,42.287717,45.962471,-177.263492,11.480275,568.581796,566.068913,720.542997,566.558104,568.827526,569.322762,568.020664,-0.065847,0.013594,1
566.624033,570.183627,569.357544,562.875467,-2.046849,-0.499876,0.571888,-6.289322,-0.352686,38.145331,41.522479,43.453336,46.622695,-132.917461,11.336056,567.88037,566.069111,720.320809,565.757643,568.282158,569.081085,567.966287,-0.071985,0.012745,1
566.176489,569.852845,569.411915,562.926988,-1.989392,-0.674412,0.468137,-3.343224,-0.528341,45.919415,45.710626,46.48037,48.347959,-79.402051,11.133409,567.464585,566.094987,720.205204,565.686534,568.031718,568.949693,567.940773,-0.07442,0.01187,1
565.662711,569.4054,569.461733,562.981477,-1.870819,-0.781838,0.386687,-2.626909,-0.640528,47.606052,46.628489,47.144685,48.72781,-74.8564,10.935369,567.133034,566.126467,720.105996,565.757227,567.858525,568.845775,567.92186,-0.073497,0.010992,1
565.271989,568.980486,569.503824,563.042098,-1.77375,-0.889963,0.305478,-2.759535,-0.752911,47.040941,46.345532,46.938962,48.604599,-71.98693,10.717163,566.821694,566.155834,719.995716,565.770782,567.681697,568.73789,567.900995,-0.070598,0.01011,1
565.3663,568.669064,569.531678,563.110548,-1.558227,-0.877814,0.265783,-1.227881,-0.75147,51.606113,48.666327,48.573679,49.512458,-43.722077,10.486253,566.677304,566.19856,719.899085,566.080626,567.650245,568.687252,567.895214,-0.064865,0.009261,1
565.781933,568.453459,569.612418,563.204602,-1.247111,-0.754927,0.266233,0.323172,-0.644709,56.119086,51.035275,50.249943,50.447006,-19.015642,10.32111,566.695708,566.255234,719.724763,566.64064,567.757241,568.69416,567.90502,-0.056036,0.008477,1
565.936911,568.025891,569.67996,563.292876,-1.050245,-0.698745,0.247879,-0.429896,-0.599539,53.329839,49.826272,49.421751,49.982652,-59.422637,10.146304,566.666259,566.304714,719.489106,566.935472,567.788333,568.673469,567.907107,-0.046747,0.007737,1
565.840056,567.582068,569.69318,563.376881,-0.978463,-0.731032,0.202039,-1.566825,-0.636885,49.025922,47.945493,48.137206,49.265866,-33.824438,9.93878,566.57106,566.343282,719.233682,566.934598,567.713791,568.611241,567.897396,-0.038985,0.007016,1
566.980589,567.363695,569.841636,563.491489,-0.526196,-0.417437,0.275492,3.163444,-0.347663,62.953168,55.312006,53.318175,52.127692,47.984909,9.847342,566.933993,566.425275,719.086841,567.898838,568.06527,568.723547,567.935788,-0.027395,0.006413,1
568.259167,567.002082,570.024055,563.61749,0.01819,0.023033,0.398882,5.312075,0.063097,67.766349,58.333157,55.543086,53.412928,46.003426,9.722931,567.516541,566.527766,718.934925,569.131671,568.586812,568.914242,567.996755,-0.012109,0.005963,1
569.0227,566.967409,570.138671,563.734759,0.301776,0.285444,0.469778,3.420859,0.308258,60.769419,55.23091,53.472707,52.299392,53.576344,9.690229,567.97496,566.613541,718.674619,569.760117,568.907428,569.03423,568.039314,0.00205,0.00561,1
570.289711,567.508518,570.336758,563.884127,0.932878,0.881001,0.659505,8.341072,0.868862,70.743904,61.559436,58.189992,55.067405,124.032472,9.711171,568.88589,566.74562,718.580025,571.296713,569.649661,569.334546,568.132884,0.019814,0.005448,1
571.7979,568.390236,570.577462,564.050533,1.572702,1.542423,0.881836,9.998218,1.494229,73.641484,63.642661,59.80515,56.054092,139.150154,9.739499,569.919819,566.894606,718.528252,572.917111,570.497403,569.693981,568.244982,0.039947,0.005491,0
573.073456,569.175659,570.780544,564.214514,2.008307,2.080212,1.072615,9.127068,2.00574,71.175058,62.531096,59.073239,55.671322,136.931147,9.828684,570.825015,567.037249,718.429175,574.093688,571.219368,570.019196,568.350007,0.058733,0.005696,0
574.457656,569.716955,571.073607,564.399441,2.529207,2.728961,1.309466,11.327436,2.62382,75.199979,65.285506,61.183366,56.946204,146.550895,9.915843,571.882654,567.202032,718.315288,575.542651,572.099293,570.423456,568.479245,0.077457,0.006092,0
575.642533,570.085805,571.265393,564.572636,2.704297,3.114429,1.465959,8.513501,2.995913,64.7762,60.48182,58.023026,55.305822,108.127684,9.907757,572.670632,567.342647,718.094635,576.189861,572.680111,570.721858,568.581727,0.091319,0.006595,0
576.775744,570.439827,571.411525,564.744972,2.679136,3.330939,1.569661,6.665822,3.209616,58.778891,57.559207,56.068861,54.27595,109.63166,9.953854,573.28317,567.467432,717.832255,576.377888,573.067058,570.95072,568.666785,0.099007,0.007153,0
577.959378,571.16425,571.620771,564.940015,3.04997,3.886541,1.791133,11.598109,3.743157,69.209659,63.593872,60.527735,56.903683,160.260346,10.052553,574.323925,567.639184,717.724002,577.584011,573.879357,571.359927,568.803518,0.107608,0.007861,0
579.102756,572.037586,571.858993,565.142632,3.4609,4.504884,2.041294,13.150458,4.337436,72.174604,65.528848,62.015878,57.817204,178.847824,10.2311,575.470807,567.827395,717.611159,578.937889,574.790143,571.823979,568.958244,0.117339,0.008732,0
580.717733,572.950709,572.154242,565.361431,3.939277,5.213142,2.330063,15.153418,5.01822,75.568864,67.840789,63.819867,58.940915,187.55494,10.409512,576.755252,568.036609,717.563284,580.512051,575.835235,572.359148,569.13586,0.128691,0.009787,0
581.768589,573.8188,572.434893,565.572235,4.276529,5.832364,2.597376,14.803619,5.617019,75.695959,67.927241,63.887265,58.982833,170.362041,10.558778,577.968303,568.245356,717.507265,581.789801,576.797458,572.878493,569.312626,0.13923,0.010992,0
582.555489,574.9547,572.690758,565.784239,4.458519,6.335434,2.832126,13.966702,6.107711,73.697838,67.046598,63.323706,58.703319,156.329642,10.70465,579.069347,568.449005,717.442405,582.728001,577.639488,573.364289,569.483453,0.147097,0.01231,0
583.387578,576.033473,572.969827,565.986133,4.534977,6.750911,3.041874,13.375435,6.516601,72.695303,66.623541,63.057317,58.573545,143.877185,10.823002,580.054921,568.649626,717.328521,583.44016,578.391602,573.825879,569.650671,0.151705,0.013709,0
584.029967,577.02065,573.2531,566.181556,4.609507,7.160301,3.252823,13.794849,6.920095,74.417132,67.572619,63.748954,58.975094,146.690216,10.985323,581.018966,568.856488,717.25598,584.176128,579.150593,574.300669,569.824495,0.154069,0.015183,0
585.145956,578.056223,573.553511,566.376909,4.751189,7.62483,3.485624,15.048247,7.375871,77.707937,69.477433,65.149102,59.791575,140.753427,11.127664,582.045223,569.077383,717.172225,585.105423,579.991637,574.819309,570.013531,0.155834,0.016746,0
586.2204,579.009632,573.773589,566.570459,4.646701,7.874123,3.64868,12.648092,7.629212,66.154718,64.64427,62.161152,58.379951,122.106074,11.266771,582.805551,569.278527,717.129044,585.444338,580.583669,575.247191,570.18056,0.15405,0.018329,0
586.779578,579.924227,574.001189,566.77505,4.563026,8.120815,3.811001,12.903998,7.879633,67.884381,65.460262,62.728772,58.696066,116.876408,11.406472,583.538723,569.483961,717.075547,585.843691,581.179967,575.682688,570.352307,0.150215,0.019931,0
587.0792,580.750105,574.2247,566.976271,4.41427,8.291815,3.94758,12.150206,8.05825,65.548866,64.487456,62.133098,58.419231,110.247105,11.551802,584.158355,569.684335,717.02784,586.084952,581.690405,576.088663,570.518453,0.144276,0.021527,0
587.2249,581.659432,574.499173,567.178242,4.332773,8.498695,4.09531,12.837011,8.269975,68.894914,65.969876,63.136416,58.960816,105.415516,11.647167,584.799215,569.892873,716.93785,586.491962,582.2495,576.518354,570.693593,0.137945,0.023126,0
587.213667,582.56255,574.779349,567.377191,4.114224,8.568123,4.195626,11.182894,8.351597,60.59546,62.51957,61.045556,58.007349,103.970187,11.799148,585.246195,570.087847,716.84016,586.55351,582.64517,576.885545,570.853853,0.129748,0.024687,0
587.5841,583.383409,575.183798,567.575114,4.136622,8.821937,4.356267,13.78636,8.606025,70.020668,66.771626,63.905174,59.535584,112.31677,11.947675,585.876817,570.308546,716.791441,587.205748,583.268607,577.3473,571.042518,0.123587,0.026262,0
587.907567,584.071455,575.491793,567.762612,4.057994,8.981798,4.485246,12.789873,8.77171,66.324219,65.156918,62.918646,59.087204,100.713735,12.066028,586.382608,570.521995,716.737656,587.604598,583.78438,577.770611,571.223189,0.117691,0.027822,0
588.057456,584.807595,575.793047,567.963423,3.891833,9.050172,4.581891,11.709341,8.850585,61.884205,63.209314,61.731409,58.550893,99.569743,12.272246,586.765003,570.727116,716.63919,587.777478,584.191739,578.152696,571.394789,0.110986,0.029342,0
588.386056,585.459273,576.148969,568.185119,3.981423,9.322805,4.745793,14.584968,9.12116,71.693405,67.870056,64.876286,60.223344,111.698494,12.482668,587.371299,570.960459,716.548074,588.577983,584.851587,578.639386,571.597627,0.10717,0.030879,0
588.977022,586.037455,576.502413,568.405424,4.033262,9.565354,4.900293,14.491098,9.363443,72.520186,68.310061,65.182915,60.390551,103.624676,12.612455,587.950379,571.194984,716.414157,589.286126,585.48351,579.12079,571.801817,0.104963,0.032423,0
589.233056,586.534973,576.754442,568.607108,3.83859,9.589462,4.980555,11.766558,9.399698,58.773098,61.941648,61.257269,58.624508,82.175175,12.629016,588.272809,571.406067,716.3272,589.377981,585.854109,579.50024,571.98036,0.100745,0.033911,0
589.195556,586.779245,576.964249,568.715671,3.400383,9.374224,4.975958,8.480508,9.209266,46.029652,54.929932,56.68673,56.466331,61.880268,12.599693,588.288247,571.587826,716.253429,588.844885,585.928752,579.757821,572.126949,0.092068,0.035274,0
588.932222,587.096123,577.174771,568.834771,2.941528,9.094348,4.942513,7.300095,8.955925,42.67379,52.894043,55.314598,55.799614,63.191544,12.633239,588.198747,571.759063,716.162921,588.225908,585.913208,579.971827,572.262501,0.080173,0.036497,0
589.0256,587.573855,577.429609,568.974522,2.699282,8.959334,4.951064,8.923813,8.837101,50.734692,56.301708,57.434238,56.823481,65.230871,12.666023,588.246049,571.945663,716.071119,588.108746,586.063373,580.245694,572.415512,0.069022,0.037623,0
588.655522,587.759105,577.592567,569.110442,2.386502,8.737567,4.925184,7.542561,8.635217,46.194033,53.75335,55.739989,56.011833,56.63953,12.669349,588.151279,572.119998,715.971924,587.783797,586.099949,580.468491,572.555497,0.057651,0.038632,0
588.457744,587.898495,577.787564,569.252092,2.188916,8.587359,4.917789,8.232806,8.499278,50.308979,55.500529,56.820351,56.526006,65.322034,12.723073,588.121792,572.301017,715.874227,587.711038,586.214736,580.716759,572.703403,0.047766,0.039547,0
588.603344,588.033527,578.027916,569.404284,2.197382,8.601068,4.961841,10.285186,8.51681,59.280292,59.62061,59.435142,57.797737,71.533591,12.810903,588.285349,572.501633,715.720959,588.12471,586.524707,581.040425,572.873313,0.041689,0.040418,0
588.165456,588.076173,578.133744,569.543229,2.024184,8.456049,4.949991,8.102908,8.384401,50.680286,55.123432,56.487961,56.4098,59.383888,12.883468,588.268434,572.682808,715.536037,588.067568,586.638993,581.283231,573.022225,0.035984,0.0412,0
587.8086,588.186455,578.422295,569.686625,1.950616,8.383541,4.958763,8.905084,8.319418,54.804625,57.034629,57.697481,56.991175,73.877766,13.028205,588.340679,572.871924,715.378521,588.235454,586.836211,581.555509,573.180283,0.031859,0.041917,0
588.044622,588.440127,578.901038,569.841161,2.107081,8.508845,5.032294,11.523693,8.440405,64.275562,61.86198,60.859303,58.559214,88.248341,13.198679,588.660953,573.08617,715.208421,588.962284,587.273897,581.923869,573.366246,0.0318,0.042629,0
588.577544,588.639618,579.473909,569.994842,2.176874,8.573954,5.085759,10.839331,8.504995,62.453997,60.96816,60.284428,58.294498,87.891712,13.371552,588.927794,573.295418,714.9715,589.471587,587.64215,582.266188,573.546769,0.033409,0.043319,0
589.308656,588.799045,580.034078,570.148042,2.272256,8.669178,5.149017,11.322545,8.598049,65.031781,62.296631,61.15925,58.728783,82.214778,13.424545,589.248697,573.510311,714.596804,590.043269,588.049789,582.62561,573.733667,0.036427,0.043996,0
589.368289,588.861627,580.374929,570.279562,1.989781,8.439826,5.101454,6.961538,8.38525,46.55656,52.596321,54.76751,55.727254,27.891585,13.305772,589.194589,573.685735,714.382318,589.669976,588.060833,582.823867,573.87738,0.035485,0.044568,0
589.0836,588.701659,580.61598,570.387271,1.406363,7.917417,4.948685,2.628087,7.894884,34.935623,44.918677,49.243826,52.894687,-12.382283,13.133656,588.765038,573.82095,714.245737,588.52034,587.700917,582.863078,573.977324,0.027893,0.044955,0
