date,sma_9,sma_22,sma_55,sma_200,MACD_12_26_9,MACD_20_80_2,MACD_40_80_2,MACD_1_68_2,MACD_21_81_2,rsi_7,rsi_14,rsi_21,rsi_44,cci_44,adx_44,wma_22,wma_220,vwap,ema_9,ema_22,ema_55,ema_200,trix_10,trix_40,etiqueta
2020-02-05 10:45:00,769.9719999999995,765.7324727272725,745.1986345454541,747.9838804999996,4.909718687885288,13.60423022444229,6.044368332687327,9.822060786494944,13.258021408322634,42.47151458276212,50.79325944023308,52.87533645765562,52.627805605300395,31.41164053206387,9.853545231013879,767.7012913043478,748.0092297449609,745.6964526100882,766.2089791520419,763.0659732523596,753.0043869676773,749.5242059098055,0.10216402790479417,0.02468741635459626,1
2020-02-05 10:40:00,767.7324888888884,765.8005590909088,745.4300290909086,748.0752069999996,3.648139872037518,12.64236751951023,5.863494164349959,3.608737285437087,12.37182976940403,35.32845568086253,46.2688515621864,49.76317271329413,51.18018227452298,13.760913185883112,9.67924936697848,766.7701545454545,748.0765497943236,745.7943539320485,763.9720633216335,762.366706013024,753.0765302902603,749.5789342092104,0.07198577049454258,0.027071949669021933,1
2020-02-05 10:35:00,764.8988555555551,765.8646545454543,745.7553109090904,748.1823069999996,2.730276812646366,11.86302984156714,5.722488657181884,4.868994175714192,11.65191738506519,38.06889782989434,47.4240053016495,50.466320590547845,51.49432434911145,35.77827119184601,9.670026890156127,765.9553233201581,748.1563004319211,745.9236984819793,762.4636506573069,761.8504707075436,753.1962970656082,749.647104018074,0.043267111960187954,0.029165169900458032,1
2020-02-05 10:30:00,763.5417222222218,766.490136363636,746.0672309090904,748.3483424999996,3.124816275372382,12.159816452996438,5.930474227126638,18.662504489461753,11.942163790562745,58.55880323201921,57.434264845315816,56.91618152214096,54.54818576598631,76.79285315543122,9.714130533571003,766.3827968379447,748.3655766063349,746.0664286554387,764.1270405258455,762.6270036894964,753.8243078846936,749.8573875601827,0.028875112016479854,0.03121419525935476,1
2020-02-05 10:25:00,763.7025222222218,767.1092227272723,746.7417763636361,748.5555059999996,3.69342678006808,12.65409360640217,6.205401551453974,21.713733344839625,12.419189064195734,62.23943838050152,59.56085714951632,58.37976959213738,55.290314844027236,86.33706035268118,9.803790968175806,767.0775675889328,748.6073707651173,746.3789991097295,766.1976324206764,763.6576990208446,754.5620111745259,750.1023886789868,0.02630448126783591,0.033264887444750535,1
2020-02-05 10:20:00,763.824444444444,767.206745454545,747.3316636363633,748.6935209999996,3.4652734514954773,12.501979339992204,6.262272819158511,13.396828030496408,12.28810463046841,51.132196505184424,53.439103621074864,54.248132176353316,53.38258439810841,38.48406085692219,9.724665506557715,767.0300699604743,748.7763479679143,746.5815239521646,766.2707059365412,763.9103338885972,754.9906179182929,750.2661758563104,0.024043642793381004,0.035174754638900296,1
2020-02-05 10:15:00,763.3178111111107,766.9392909090903,747.9260509090906,748.7662789999995,2.472228268693698,11.65315192597609,6.07352102286859,3.5773417107718615,11.498519534855518,40.898750903879176,47.07873560865726,49.72520950603981,51.16744605203183,36.92117607874771,9.707869664431222,766.1295094861662,748.8564430522418,746.8472444284967,764.386624749233,763.2964178982844,755.0570351354967,750.331689529382,0.014372859495437318,0.0367940543473555,1
2020-02-05 10:10:00,763.1487444444441,767.0053590909087,748.646627272727,748.8777964999995,2.3004711793910246,11.43779710167155,6.0826802012906,11.196323110459616,11.30176441782669,50.2218457288276,52.08234906719992,53.080953819880406,52.807419262447404,92.35361329331474,9.884292676452954,765.9437885375494,749.0079619498149,747.2604116724149,764.4699997993864,763.4274685158249,755.4051231663718,750.4756876435174,0.007652733469698525,0.038272025917662766,1
2020-02-05 10:05:00,766.6977777777774,768.5593227272723,749.9773218181816,749.1186419999996,4.486159258377256,13.295977713260072,6.792425671905676,39.433892005808616,13.058831355233906,70.13501015076828,65.14222268601915,62.7218754782041,58.12663423894664,198.246579160668,10.112186414368958,768.3101225296441,749.4247025874125,747.5644380674063,770.4196398395092,766.1049234274923,756.7913044818586,750.9109365226864,0.02619556233034448,0.04007290242129535,1
2020-02-05 10:00:00,770.5899999999997,769.9858818181815,751.3546854545453,749.3718689999996,6.302370040963297,15.041398752143891,7.489474781293666,40.17639658535029,14.717416596049134,71.00995836639682,65.80147866928304,63.24419798754981,58.44287599296047,205.5334934322974,10.364101118075915,770.710181422925,749.8568980501852,747.9802080000401,775.5677118716073,768.7184083468408,758.1973293217922,751.3611759602716,0.05831127730373531,0.042164024644408826,1
2020-02-05 09:55:00,776.1239555555552,771.8871409090906,752.9239072727272,749.6612129999995,8.345129257622375,17.157866350236873,8.335981979998678,47.43055900316631,16.73253118525099,74.78019229137726,68.6388980290602,65.50498188638579,59.8282792753565,218.8860569483565,10.610127233369713,773.7401047430831,750.3654106499383,748.5100647280667,781.4201694972859,771.8585467514633,759.8627818460138,751.8932040601694,0.10147412640326703,0.04461993938484898,1
2020-02-05 09:50:00,780.6387333333329,773.1434545454541,754.3152909090909,749.9150779999995,9.23089070363585,18.437199918335864,8.92417371480451,38.51389062626288,17.96601966528533,65.9931186708125,63.57591739864586,61.93001575089397,58.055050460789595,181.03891508954885,10.706882202662998,775.9293098814229,750.8011779638009,749.4150188424114,784.5487355978287,774.0502383382926,761.191361065799,752.3426547660383,0.14013321399246603,0.047245289277642044,1
2020-02-05 09:45:00,782.878344444444,773.9814999999995,755.5338927272728,750.1380404999995,9.330992227394177,19.090593737291442,9.311541989443981,31.44920828926979,18.612698983131054,59.67275166713394,59.845582015404815,59.25784951558172,56.699505356148755,208.25838232812723,10.987228879004803,777.4765833992095,751.1793969025093,750.1793677616516,785.8264084782629,775.5186610914845,762.2537088848776,752.7266790967245,0.16723171209080956,0.049896272746807746,1
2020-02-05 09:40:00,788.4063999999996,776.4600272727267,757.3507654545456,750.5274304999996,11.95912655823156,21.971152083736456,10.461758034673153,62.867952976537254,21.359752260637038,74.715002802381,70.0717710847786,67.29339653944807,61.6739256331334,308.669347306747,11.376611199989735,781.8462355731226,751.8569793829699,751.8144417120238,793.5076267826104,779.7546470835293,764.4672371389892,753.4381798022298,0.21061099710417697,0.05306314709287996,1
2020-02-05 09:35:00,793.9651333333329,778.3423727272722,759.0044400000002,750.8728989999997,13.272389335289631,23.92231344157244,11.332187605047238,53.62626883228984,23.240538421926885,68.05706564398926,65.94253580760753,64.24698939550028,60.054665998340624,196.738359512036,11.439601502169207,785.335937549407,752.4622660798026,754.8190465212417,798.1244214260882,782.9578603806137,766.3288215268824,754.0665720430036,0.251682974716938,0.05652502038475671,1
